idMso	Exists in Office 2010	Exists in Office 2013
MailMergeMergeToFax	1	1
MailMergeMergeToPrinter	1	1
MailMergeMorePictureOptions	1	1
MailMergePictureFieldInsert	0	1
MailMergePictureFieldInsertGallery	0	1
MailMergePrintRecipientList	1	1
MailMergeRecepientsUseExistingList	1	1
MailMergeRecepientsUseOutlookContacts	1	1
MailMergeRecipientsEditList	1	1
MailMergeResultsPreview	1	1
MailMergeRules	1	1
MailMergeSaveRecipientList	1	1
MailMergeSelectRecipients	1	1
MailMergeSetDocumentType	1	1
MailMergeStart	1	1
MailMergeStartDirectory	1	1
MailMergeStartEmail	1	1
MailMergeStartEmailMergeMenu	0	1
MailMergeStartEnvelopes	1	1
MailMergeStartLabels	1	1
MailMergeStartLetters	1	1
MailMergeStartMailMergeMenu	1	1
MailMergeUpdateLabels	1	1
MailMergeWizard	1	1
MailMove	1	1
MailNewItemMenu	1	1
MailOpen	1	0
MailSelectNames	1	1
MailboxCleanup	1	1
MainThemeGallery	1	0
MakeDefaultGroup	0	1
MakeSameSizeMenu	1	1
MakeThisFolderAvailableOffline	1	1
MakeThisLatest	1	1
ManageAccountSettings	0	1
ManageAlerts	0	1
ManageAspContentRegions	1	1
ManageAttachments	1	1
ManageContentRegions	1	1
ManageDataSource	1	0
ManageDeliverables	1	0
ManageDependenciesOnDeliverables	1	0
ManageGlobalTemplate	1	1
ManageLayers	1	1
ManageMobileNotifications	0	1
ManageOfficeAccount	0	1
ManageQuickSteps	1	1
ManageReplies	1	1
ManageReportMenu	0	1
ManageRetentionPolicyTags	1	1
ManageServices	0	1
ManageSiteColumns	1	1
ManageStylesTaskPane	1	1
ManageUserRoles	1	0
ManageWebExtensions	0	1
ManageWebPartConnections	1	1
ManageWorkspaces	1	1
ManagersTeamCalendar	1	0
ManualScheduleBorderColor	1	0
ManualScheduleFillColor	1	0
ManuallyScheduleSelectedTask	1	1
MapContactAddress	1	1
MarginBottom	1	1
MarginLeft	1	1
MarginRight	1	1
MarginTop	1	1
MarginsAdjust	1	1
Mark100PercentComplete	1	1
MarkAllAsRead	1	1
MarkAllEntriesRead	1	1
MarkAllEntriesUnread	1	1
MarkAllPagesAsRead	1	1
MarkAsRead	1	1
MarkAsReadMenu	1	1
MarkAsUnread	1	1
MarkAsUnreadMenu	1	1
MarkCommentDone	0	1
MarkForDownload	1	1
MarkForDownloadSplitButton	0	1
MarkPageAsRead	1	1
MarkPageAsUnread	1	1
MarkSelectedEntriesRead	1	1
MarkSelectedEntriesReadInMenu	1	1
MarkSelectedEntriesUnread	1	1
MarkSelectedEntriesUnreadInMenu	1	1
MarkTaskComplete	1	1
MarkToDownloadMessageCopy	1	1
MarkToolReadInMenu	1	1
MarkToolUnreadInMenu	1	1
MarkWorkspaceReadInMenu	1	1
MarkWorkspaceUnreadInMenu	1	1
MarketingAssistance2	1	1
MarketplaceCategory	0	1
MarqueeProperties	1	0
MasterDetail	1	1
MasterDocument	1	1
MasterDocumentCreateSubdocument	1	1
MasterDocumentExpandOrCollapseSubdocuments	1	1
MasterDocumentInsertSubdocument	1	1
MasterDocumentLockSubdocument	1	1
MasterDocumentMergeSubdocuments	1	1
MasterDocumentShow	1	1
MasterDocumentSplitSubdocuments	1	1
MasterDocumentUnlinkSubdocument	1	1
MasterExplorer	1	1
MasterNotesPageOrientation	1	1
MasterPageAddNew	0	1
MasterPageApplyFlyoutAnchor	1	0
MasterPageApplyMenu	0	1
MasterPageCloseEdit	0	1
MasterPageDelete	0	1
MasterPageDuplicate	0	1
MasterPageGallery	1	1
MasterPageGuides	1	1
MasterPageNumberInsert	0	1
MasterPageRename	0	1
MasterPageTwoPages	0	1
MasterPageView	0	1
MasterProperties	1	1
MasterViewClose	1	1
MatchBrace	1	1
MaterialResource	1	0
MaterialResourceInsert	0	1
MeasurementsShow	0	1
Media14PausePreview	1	1
Media14PlayPreview	1	0
MediaPlayPreview	0	1
MediumEraser	0	1
MeetingDetailsInsertGallery	0	1
MeetingDetailsOtherDayInsert	0	1
MeetingsToolAll	1	0
MeetingsToolAppointmentAddAttachments	1	1
MeetingsToolAppointmentAddAttendees	1	1
MeetingsToolAppointmentAgenda	1	1
MeetingsToolAppointmentAgendaDetails	1	1
MeetingsToolAppointmentAgendaTopics	1	1
MeetingsToolAppointmentCalendar	1	1
MeetingsToolAppointmentDelete	1	1
MeetingsToolAppointmentDeleteAgendaItem	1	1
MeetingsToolAppointmentDeleteNote	1	1
MeetingsToolAppointmentDeleteSummary	1	1
MeetingsToolAppointmentDiscardChanges	1	1
MeetingsToolAppointmentEdit	1	1
MeetingsToolAppointmentInsertAgenda	1	1
MeetingsToolAppointmentMeeting	1	1
MeetingsToolAppointmentMoveDown	1	1
MeetingsToolAppointmentMoveUp	1	1
MeetingsToolAppointmentNewAgendaItem	1	1
MeetingsToolAppointmentNewNote	1	1
MeetingsToolAppointmentNewSummary	1	1
MeetingsToolAppointmentNotes	1	1
MeetingsToolAppointmentRecurrence	1	1
MeetingsToolAppointmentSave	1	1
MeetingsToolAppointmentSend	1	1
MeetingsToolAppointmentShowAgenda	1	1
MeetingsToolAppointmentSummary	1	1
MeetingsToolAppointmentTimeZones	1	1
MeetingsToolBusinessActive	1	0
MeetingsToolFilterMeetingListMenu	1	1
MeetingsToolNewMeeting	1	1
MeetingsToolNext	1	1
MeetingsToolPrevious	1	1
MeetingsToolSelectDate	1	1
MeetingsToolToday	1	1
MeetingsToolViewByDay	1	1
MeetingsToolViewByMonth	1	1
MeetingsToolViewByWeek	1	1
MeetingsToolWorkMonth	1	1
MeetingsToolWorkWeek	1	1
MeetingsToolWorkWeekMenu	1	1
MeetingsWorkspace	1	1
MemoSettingsMenu	1	1
MenuAcceptInvitation	1	1
MenuAddACalendar	1	1
MenuArrangeBy	1	1
MenuAttachConnectTo	1	0
MenuAttachmentsMoreActions	0	1
MenuCalendarConnectTo	1	0
MenuCalendarMoreActions	0	1
MenuCancelMeeting	1	1
MenuContactsConnectTo	1	0
MenuContactsMoreActions	0	1
MenuCopy	1	0
MenuDailyTaskList	1	1
MenuDeclineInvitation	1	1
MenuDeleteAppointment	1	0
MenuDownloadHeadersFrom	1	1
MenuExpandCollapse	1	1
MenuFilterMail	0	1
MenuForwardRecurring	1	1
MenuGroupActions	1	0
MenuGroupCalendars	1	1
MenuInvite	1	1
MenuJournalConnectTo	1	0
MenuJournalMoreActions	0	1
MenuMacros	1	1
MenuMailConnectTo	1	0
MenuMailMoreActions	0	1
MenuMeetingsCopyAsLink	1	1
MenuNavigationPane	1	1
MenuNewMeetingRequestUsing	1	0
MenuNewTasksCreated	1	0
MenuNotesConnectTo	1	0
MenuNotesMoreActions	0	1
MenuOpenAppointment	1	1
MenuPreviewPane	1	1
MenuProcessMarkedHeadersFrom	1	0
MenuPublish	1	1
MenuPublishOnline	1	1
MenuPurge	1	1
MenuRetrieveMailSettings	1	1
MenuTaskWellArrange	1	1
MenuTasksConnectTo	1	0
MenuTasksMoreActions	0	1
MenuTentativeInvitation	1	1
MenuToDoBar	1	1
MenuTracking	1	1
MenuView2	1	1
MenuWebCal	1	1
MergeCells	1	1
MergeCellsAcross	1	1
MergeCenter	1	1
MergeCenterMenu	1	1
MergeForms	1	1
MergeOptions	1	1
MergeOrSplitCells	1	1
MergeSections	1	0
MergeToExistingPub	1	0
MergeToExistingPublication	0	1
MergeToNewPub	1	0
MergeToNewPublication	0	1
MergeToPrint	1	1
MergeToWord	1	1
MergeViewClose	0	1
MessageAndContacts	0	1
MessageDeliveryInformation	0	1
MessageFormatHtml	1	1
MessageFormatPlainText	1	1
MessageFormatRichText	1	1
MessageHeaderToggle	1	1
MessageHistory	1	1
MessageNext	1	1
MessageOptions	1	1
MessagePreview	0	1
MessagePrevious	1	1
MessageProperties	1	1
MessageToAttendeesMenu	1	1
MicrosoftAccess	1	1
MicrosoftExcel	1	1
MicrosoftOnTheWeb01	1	1
MicrosoftOnTheWeb02	1	1
MicrosoftOnTheWeb03	1	1
MicrosoftOnTheWeb04	1	1
MicrosoftOnTheWeb05	1	1
MicrosoftOnTheWeb06	1	1
MicrosoftOnTheWeb07	1	1
MicrosoftOnTheWeb08	1	1
MicrosoftOnTheWeb09	1	1
MicrosoftOnTheWeb10	1	1
MicrosoftOnTheWeb11	1	1
MicrosoftOnTheWeb12	1	1
MicrosoftOnTheWeb13	1	1
MicrosoftOnTheWeb14	1	1
MicrosoftOnTheWeb15	1	1
MicrosoftOnTheWeb16	1	1
MicrosoftOnTheWeb17	1	1
MicrosoftOutlook	1	1
MicrosoftPowerPoint	1	1
MicrosoftProject	1	1
MicrosoftPublisher	1	1
MicrosoftVisualFoxPro	1	1
MiddleVerticalAlign	0	1
MilestoneInsert	1	1
MindMapAutoArrange	1	1
MindMapChangeTopic	1	1
MindMapDiagramStyle	1	1
MindMapExportData	1	1
MindMapExportExcel	1	1
MindMapExportWord	1	1
MindMapExportXML	1	0
MindMapImportData	1	1
MindMapLayout	1	1
MindMapMain	1	1
MindMapMoveTopic	1	1
MindMapMultipleSubtopics	1	1
MindMapPeer	1	1
MindMapSubtopic	1	1
MiniTranslator	0	1
MinimizeRibbon	0	1
MinusSign	1	1
ModuleInsert	1	1
MonthlyView	1	1
MoreAdvertisementsInsert	0	1
MoreBrowsers	1	0
MoreBusinessInformationInsert	0	1
MoreCalendarsInsert	0	1
MoreColorAndThicknessOptions	1	1
MoreControlsDialog	1	1
MoreCorrectionAlternatives	0	1
MoreDesignAccentsInsert	0	1
MoreFieldProperties	1	0
MoreFilters	0	1
MoreHighlightColors	1	1
MoreInkResults	0	1
MoreInkTextResults	1	0
MorePagePartsInsert	0	1
MorePageSizes	0	1
MorePages	1	0
MorePenColors	1	1
MoreQuickLogic	1	1
MoreReports	0	1
MoreSearchCriteria	1	1
MoreSyncErrorInfo	1	1
MoreTableProperties	1	0
MoreTextureOptions	1	1
MoreViews	1	0
MoreViewsLowerPane	1	0
Move	0	1
MoveActionsMenu	0	1
MoveData	1	0
MoveDataMenu	0	1
MoveDown	1	1
MoveDownCustomAction	1	1
MoveDownSection	1	1
MoveElementDown	1	1
MoveElementUp	1	1
MoveItem	1	1
MoveNotebook	0	1
MoveOffPageBreaks	1	1
MoveOrCopyPage	1	1
MovePage	1	1
MovePages	1	0
MoveSection	1	0
MoveTaskMenu	1	1
MoveThisFolder	1	1
MoveToFolder	1	1
MoveToFolderFileMenu	1	1
MoveToFolderGallery	0	1
MoveToFolderMenu	1	1
MoveToFolderMenu2	1	0
MoveToOneNote	0	1
MoveUp	1	1
MoveUpCustomAction	1	1
MoveUpSection	1	1
MoveWindow	1	0
MovieFromClipOrganizerInsert	0	1
MovieFromFileInsert	1	1
MovieInsert	1	1
MovieInsert02	0	1
MoviePlay	1	1
MoviePlayAutomatically	1	1
MsnLogo	1	1
MsoInkStyle1	1	1
MsoInkStyle2	1	1
MsoInkStyle3	1	1
MsoInkStyle4	1	1
MsoInkStyle5	1	1
MsoInkStyle6	1	1
MsoInkStyle7	1	1
MsoInkStyle8	1	1
MsoInkStyle9	1	1
MultiItemFormGallery	1	1
MultilevelListGallery	1	1
Multiline	1	1
MultilineTextboxInsert	0	1
MultiplePages	1	1
MultipleSelect	0	1
MultipleSheetPrintPreview	1	1
MultiplicationSign	1	1
MyCalendar	1	1
N	1	1
NameCreateFromSelection	1	1
NameDefine	1	1
NameDefineMenu	1	1
NameIndent	0	1
NameManager	1	1
NameUseInFormula	1	1
NamedMacroMenu	0	1
NamesOnly	1	1
NamesUnderIcons	1	1
NavBack	1	1
NavDrillDown	0	1
NavDrillUp	0	1
NavForward	1	1
NavPaneFind	1	0
NavPaneThumbnailView	1	1
NavSectionColorPicker	0	1
NavigationBarInsert	0	1
NavigationControl	1	1
NavigationMenu	1	1
NavigationPaneFind	0	1
NavigationPaneShowHide	0	1
NavigationView	1	1
NeedPassword	1	1
NetworkDiagramAlignMenu	1	1
NetworkDiagramBoxFieldsCollapsed	1	1
NetworkDiagramBoxFormat	1	1
NetworkDiagramBoxLinkLabelsShow	1	1
NetworkDiagramBoxProgressMarksShow	1	1
NetworkDiagramBoxStraightLinkStyles	1	1
NetworkDiagramBoxStylesFormat	1	1
NetworkDiagramGallery	1	1
NetworkDiagramLayout	1	1
NetworkDiagramLayoutNowMenu	1	1
NetworkDiagramTaskSet	1	0
NetworkDiagramZoom	1	1
NetworkNotebook	1	1
NetworkPublish	1	1
NetworkShareNotebook	1	1
NewASPX	1	1
NewASPXPage	1	1
NewAlert	1	1
NewAllDayEvent	1	0
NewAllDayEvent2	1	0
NewAppointment	1	1
NewAppointmentCompact	1	1
NewAppointmentNumbered	1	1
NewAssetMenu	0	1
NewBlankDocumentInformationPanel	1	1
NewBlankDrawingMetric	1	1
NewBlankDrawingUS	1	1
NewBlankReport	0	1
NewBlankRichOnly2007Form	1	1
NewBlankRichOnlyForm	1	1
NewBlankRichReach2007Form	1	1
NewBlankRichReachForm	1	1
NewBlankStencil	1	1
NewBlankStencilMetric	1	1
NewBlankStencilUS	1	1
NewBlankTemplatePart	1	1
NewBlankTemplatePartRichOnly	1	1
NewBlankWebSite	0	1
NewBusinessDataEntity	1	1
NewBusinessDataEntityInstance	1	1
NewBusinessDataSource	1	1
NewCSS	1	1
NewCSSPage	1	1
NewCalendar	1	1
NewCalendarTool	1	1
NewCall	0	1
NewCategoryFolder	1	1
NewChartReport	0	1
NewChessTool	1	1
NewComment	1	1
NewComparisonReport	0	1
NewCompatiblePivotTable	0	1
NewConnectionToExistingList	1	0
NewContact	1	1
NewContactCompact	1	1
NewContactFromSameCompany	1	1
NewContactMenu	1	1
NewContactNumbered	1	1
NewCssStyle	1	1
NewCustomAction	1	1
NewCustomButton	1	1
NewCustomListTool	1	1
NewCustomMenuItem	1	1
NewDataGraphic	1	0
NewDatabaseForm	1	1
NewDiscussionTool	1	1
NewDistributionList	1	1
NewDistributionListCompact	1	1
NewDistributionListNumbered	1	1
NewDocLibViewPage	1	0
NewDockedWindow	1	1
NewDocumentLibrary2	1	1
NewDocumentLibraryContentMenu	1	1
NewDocumentsTool	1	1
NewEmailForm	1	1
NewExternalNavigationLink	1	1
NewFileMenu	1	1
NewFillerPreviousVersionForm	0	1
NewFolder	1	1
NewFolder2	1	1
NewFolderGroup	1	0
NewFolderHere	1	1
NewForm	1	1
NewFormContentType	1	1
NewFormFromSchema	1	1
NewFormGallery	1	1
NewFromDWT	1	1
NewFromExisting	1	0
NewFromMasterPage	1	1
NewFromWebPackage	1	1
NewGlobalPage	1	0
NewGrooveContact	1	1
NewGrooveForm	1	1
NewGrooveWorkspace	1	1
NewGroupCalendar	1	1
NewHTML	1	1
NewHtmlPage	1	1
NewIFramePage	1	0
NewInkBallpoint	1	0
NewInkFelt	1	0
NewInlineFolder	0	1
NewInternetFax	1	1
NewIssueTrackerTool	1	1
NewItem	1	1
NewItemForm	1	1
NewJavaScriptPage	1	1
NewJournalEntry	1	1
NewJournalEntryCompact	1	1
NewJournalEntryForContact	1	1
NewJunkEmailSafeListsMenu	1	0
NewList	1	1
NewListViewPage	1	0
NewLocalNotebook	1	1
NewLogDocLink	1	0
NewMailMessage	1	1
NewMailMessage2	1	1
NewMailMessageCompact	1	1
NewMailMessageNumbered	1	1
NewMaster	1	1
NewMasterPage	1	1
NewMeetingHiddenWhenWithAllVisible	1	1
NewMeetingRequest	1	1
NewMeetingRequest2	1	1
NewMeetingRequestCompact	1	1
NewMeetingRequestNumbered	1	1
NewMeetingRequestWithAll	1	0
NewMeetingWithAllMenu	1	1
NewMeetingWithContact	1	1
NewMessageToAttendees	1	1
NewMessageToAttendeesMenu	1	0
NewMessageToContact	1	1
NewNamedDataMacro	0	1
NewNetMeetingPlaceCall	1	1
NewNetworkNotebook	1	1
NewNote	1	1
NewNoteCompact	1	1
NewNoteNumbered	1	1
NewNotebookMenu	1	1
NewNotebookShort	0	1
NewNotepadTool	1	1
NewO12CalendarTool	1	1
NewO12FilesTool	1	1
NewO12IssueTrackingTool	1	1
NewO12MeetingsTool	1	1
NewO12SharePointFilesTool	1	1
NewOfficeDocument	1	1
NewOfficeLiveWorkspace	1	1
NewOtherItemCalendarMenu	1	0
NewOtherItemContactsMenu	1	0
NewOtherItemJournalMenu	1	0
NewOtherItemMailMenu	1	0
NewOtherItemNotesMenu	1	0
NewOtherItemTasksMenu	1	0
NewOutlookDataFile	1	1
NewPage	1	1
NewPageAfterCurrentGroup	1	1
NewPageAtSectionEnd	1	1
NewPageFromTemplate	1	1
NewPageHere	1	1
NewPageInSection	1	0
NewPageInSeries	1	1
NewPageLayout	1	1
NewPageMenu	0	1
NewPageOneNote	0	1
NewPageShort	1	1
NewPicturesTool	1	1
NewPivotChartSplitButton	0	1
NewPivotTableStyle2	1	1
NewPointEraserMedium	1	0
NewPointEraserSmall	1	0
NewPostInThisFolder	1	1
NewPostInThisFolder3	1	1
NewPreviousVersionForm	0	1
NewRecurringAppointment	1	1
NewRecurringAppointment2	1	1
NewRecurringEvent	1	0
NewRecurringEvent2	1	0
NewRecurringMeeting	1	0
NewRecurringMeeting2	1	0
NewReportMenu	0	1
NewResourceFromStandardMenu	1	1
NewRichOnlyFormFromSchema	1	1
NewSPMasterPage	1	0
NewSearchFolder	1	1
NewSecondaryItem	1	1
NewSection	1	0
NewSharePointConnectedTool	1	1
NewSharePointLibraryForm	1	1
NewSharePointList	1	0
NewSharePointListForm	1	1
NewSharePointWorkspace	1	1
NewSharedFolderWorkspace	1	1
NewSharedNotebook	1	0
NewSharedNotebookCreate	0	1
NewShortcut	1	1
NewSideNote	1	1
NewSiteColumn	1	1
NewSketchpadTool	1	1
NewStencilMenu	1	1
NewStrokeEraser	1	0
NewSubWeb	1	1
NewSurvey	1	1
NewTableReport	0	1
NewTableStyle2	1	1
NewTableStyleWord	1	1
NewTask	1	1
NewTaskCompact	1	1
NewTaskForContact	1	1
NewTaskNumbered	1	1
NewTaskRequest	1	1
NewTaskRequest2	1	1
NewTaskRequestCompact	1	1
NewTasks	1	1
NewTasksCurrentDate	1	1
NewTasksNoDate	1	1
NewTasksProjectFinishDate	1	0
NewTasksProjectStartDate	1	0
NewTemplatePartFromSchema	1	1
NewTextFile	1	1
NewTextFileHere	1	1
NewUCDXForm	1	1
NewView	1	1
NewWeb	1	1
NewWeb2	1	1
NewWebMacro	1	1
NewWebNotebook	1	1
NewWebPage	1	1
NewWebServiceForm	1	1
NewWorkflow	1	1
NewWorkspaceFromArchive	1	1
NewWorkspaceFromTemplate	1	1
NewWorkspaceGallery	1	1
NewXmlPage	1	1
Next	1	1
NextArrow	0	1
NextMarkup	1	0
NextPage	1	1
NextPageInfoPath	0	1
NextPageOneNote	0	1
NextProblemItem	1	1
NextResource	1	1
NextSevenDays	1	1
NextTile	1	0
NextUnread	1	1
NoAudioStyle	0	1
NoCondition	1	0
NoConditionButton	1	0
NoGridlines	1	0
NoMatchingItemText	1	1
NoResponseRequiredForInvitation	1	1
NoSecondaryView	1	1
NodeDataValidation	1	1
NormalViewOneNote	1	1
NoteLinkDelete	0	1
NoteLinkDeleteGallery	0	1
NoteLinkReLink	0	1
NoteLinkRepairLink	0	1
NoteLinksDeleteAll	0	1
NoteTags	1	0
NotebookActions	1	1
NotebookClose	0	1
NotebookColor1	1	1
NotebookColor10	1	1
NotebookColor11	1	1
NotebookColor12	1	1
NotebookColor13	1	1
NotebookColor14	1	1
NotebookColor15	1	1
NotebookColor16	1	1
NotebookColor2	1	1
NotebookColor3	1	1
NotebookColor4	1	1
NotebookColor5	1	1
NotebookColor6	1	1
NotebookColor7	1	1
NotebookColor8	1	1
NotebookColor9	1	1
NotebookDelete	0	1
NotebookLinkCreate	0	1
NotebookNew	0	1
NotebookOpen	0	1
NotebookSaveAs	1	1
NotebookSaveAsBackstage	0	1
NotebookSearch	1	1
NotebookSummary	0	1
NotepadToolExport	1	1
NotepadToolNewNote	1	1
NotepadToolSaveAndClose	1	1
NotesNewItemMenu	1	1
NumberFormatGallery	1	1
NumberInsert	1	1
NumberListDefault	1	1
NumberStyleGallery	1	1
NumberStyleGalleryWord	0	1
NumberedListControl	1	1
Numbering	1	1
NumberingContinue	1	1
NumberingCustomize	0	1
NumberingGallery	1	1
NumberingGalleryWord	1	1
NumberingMenu	0	1
NumberingRestart	1	1
O	1	1
OLArrangeByAccounts	1	0
OLArrangeByAttachments	1	0
OLArrangeByAvailability	1	0
OLArrangeByCategories	1	0
OLArrangeByConversation	1	0
OLArrangeByDate	1	0
OLArrangeByFolder	1	0
OLArrangeByFrom	1	0
OLArrangeByFullConversation	1	0
OLArrangeByImportance	1	0
OLArrangeBySize	1	0
OLArrangeBySubject	1	0
OLArrangeByTo	1	0
OLArrangeByToDoDue	1	0
OLArrangeByToDoStart	1	0
OLArrangeByType	1	0
OLAttachment	1	1
OLCopyTrackingStatus	1	1
OLPrintOptions	0	1
ObjectAddText	1	1
ObjectAlignMenu	1	1
ObjectBorderOutlineColorMoreColorsDialog	1	1
ObjectBringForward	1	1
ObjectBringForwardMenu	0	1
ObjectBringForwardOutlook	1	1
ObjectBringInFrontOfText	1	1
ObjectBringToFront	1	1
ObjectBringToFrontMenu	1	1
ObjectBringToFrontMenuOutlook	1	1
ObjectBringToFrontOutlook	1	1
ObjectEditDialog	1	1
ObjectEditPoints	1	1
ObjectEditShapeMenu	1	1
ObjectEditShapeMenuClassic	0	1
ObjectEditShapeMenuE1o	1	0
ObjectEditText	1	1
ObjectEffectGlowGallery	1	1
ObjectEffectPresetGallery	1	1
ObjectEffectShadowGallery	1	1
ObjectEffectSoftEdgesGallery	1	1
ObjectFillMoreColorsDialog	1	1
ObjectFlipHorizontal	1	1
ObjectFlipVertical	1	1
ObjectFormatDialog	1	1
ObjectGallery	1	1
ObjectNudgeDown	1	1
ObjectNudgeLeft	1	1
ObjectNudgeRight	1	1
ObjectNudgeUp	1	1
ObjectOrderMenu	1	1
ObjectPictureFill	1	1
ObjectReverseEnds	1	0
ObjectRotateFree	1	1
ObjectRotateGallery	1	1
ObjectRotateLeft90	1	1
ObjectRotateRight90	1	1
ObjectSendBackward	1	1
ObjectSendBackwardMenu	0	1
ObjectSendBackwardOutlook	1	1
ObjectSendBehindText	1	1
ObjectSendToBack	1	1
ObjectSendToBackMenu	1	1
ObjectSendToBackOutlook	1	1
ObjectSendToBaseMenuOutlook	1	1
ObjectShadowColorMoreColorsDialog	1	1
ObjectSizeAndPositionDialog	1	1
ObjectSizeAndPropertiesDialog	1	1
ObjectSizeDialog	1	1
ObjectSizeDialogClassic	1	1
ObjectUnionShapes	1	0
ObjectsAlignBottom	1	1
ObjectsAlignBottomOutlook	1	1
ObjectsAlignBottomSmart	1	1
ObjectsAlignCenterHorizontal	1	1
ObjectsAlignCenterHorizontalOutlook	1	1
ObjectsAlignCenterHorizontalSmart	1	1
ObjectsAlignCenterInFormHorixontally	1	1
ObjectsAlignCenterInFormVertically	1	1
ObjectsAlignDistributeHorizontallyRemove	1	1
ObjectsAlignDistributeVerticallyRemove	1	1
ObjectsAlignLeft	1	1
ObjectsAlignLeftOutlook	1	1
ObjectsAlignLeftSmart	1	1
ObjectsAlignMenuOutlook	1	1
ObjectsAlignMiddleVertical	1	1
ObjectsAlignMiddleVerticalOutlook	1	1
ObjectsAlignMiddleVerticalSmart	1	1
ObjectsAlignRight	1	1
ObjectsAlignRightOutlook	1	1
ObjectsAlignRightSmart	1	1
ObjectsAlignToGridOutlook	1	1
ObjectsAlignTop	1	1
ObjectsAlignTopOutlook	1	1
ObjectsAlignTopSmart	1	1
ObjectsArrangeBottom	1	1
ObjectsArrangeMenu	1	1
ObjectsArrangeRight	1	1
ObjectsGroup	1	1
ObjectsGroupMenu	1	1
ObjectsGroupMenuOutlook	1	1
ObjectsGroupMultiple	1	1
ObjectsGroupOutlook	1	1
ObjectsMultiSelect	1	1
ObjectsRegroup	1	1
ObjectsSelect	1	1
ObjectsUngroup	1	1
ObjectsUngroupMultiple	1	1
ObjectsUngroupOutlook	1	1
OdbcDataSourceCreate	1	0
OdbcDataSourcesManage	1	0
OfficeButtonFeedback	1	1
OfficeDiagnostics	1	0
OfficeExtensionsGallery	0	1
OfflineCacheOn	0	1
OffsetBottom	1	1
OffsetLeft	1	1
OffsetRight	1	1
OffsetShapes	1	0
OffsetTop	1	1
OldMenu	1	1
OleObjectInsertMenu	1	1
OleObjectProperties	1	0
OleObjectctInsert	1	1
OmsAccountSetup	1	1
OmsAudioFromFile	1	1
OmsChangeSlideLayoutGallery	1	1
OmsChangeZoom	1	1
OmsCustomizeLayout	1	1
OmsDelete	1	1
OmsEmoticonInsertGallery	1	1
OmsEmoticonStringInsertGallery	1	1
OmsFileSend	1	1
OmsForwardAsMultimediaMessage	1	1
OmsForwardAsTextMessage	1	1
OmsGroupCreateSlides	1	1
OmsImageFromClip	1	1
OmsImageFromFile	1	1
OmsInsertAudio	1	1
OmsInsertPicture	1	1
OmsInsertSymbolGallery	1	1
OmsMaximumMessages	1	1
OmsNewMultimediaMessage	1	1
OmsNewMultimediaMessageToContact	1	1
OmsNewTextMessage	1	1
OmsNewTextMessageToContact	1	1
OmsOptions	1	1
OmsPreviewPane	1	1
OmsSave	1	1
OmsScanImage	1	1
OmsSend	1	1
OmsSlideInsert	1	1
OmsViewAccountSetting	1	1
OnLoadRules	1	0
OnStartMacro	0	1
OnSubmitRules	1	0
OneAndAHalfSpacing	1	0
OneNoteDeleteTable	1	0
OneNoteRotateMenu	1	0
OnlineDiagramming	1	0
OpenAppointment	1	1
OpenAttach	1	1
OpenAttachedCalendar	1	1
OpenAttachedMasterPage	1	1
OpenContentType	1	1
OpenDesktopSearch	1	1
OpenFolder	1	1
OpenFrame	1	0
OpenFromWSS	1	1
OpenHollow	1	1
OpenHyperlink	1	0
OpenICalFile	1	0
OpenInBrowserOutlook	1	1
OpenInNewWindow	1	0
OpenInNewWindowSiteClient	1	1
OpenInVisio	1	0
OpenInWebBrowser	1	1
OpenInfopathForm	1	1
OpenItemInNewWindow	0	1
OpenLaunchbar	1	1
OpenList	1	1
OpenMyDepartmentCalendar	1	1
OpenNotebook	0	1
OpenNotebookAsFolder	0	1
OpenOtherDepartment	1	1
OpenOtherDepartmentCalendar	1	1
OpenOtherUserFolder	1	0
OpenOutlookDataFile	1	0
OpenSelectedItems	1	1
OpenServerCopy	1	0
OpenSharePointSite	1	1
OpenSharedCalendar	1	1
OpenSharedContacts	1	1
OpenSharedJournal	1	1
OpenSharedNotes	1	1
OpenSharedTasks	1	1
OpenSpecificFile	1	1
OpenSpecificFileWith	1	1
OpenStartPage	1	1
OpenStencil	1	1
OpenSubsite	1	1
OpenTargetURL	1	1
OpenViewInBrowser	0	1
OpenWeb	1	1
OpenWebsiteInBrowser	1	1
OpenWithOther	1	0
OpenWorkflow	1	1
OperationsMenu	1	1
OptimizeHtml	1	1
OptionEditableForm	0	1
OptionEditableFormAttachTemplate	0	1
OptionReadOnlySnapshot	0	1
OptionsGeneral	1	1
OptionsHollow	1	1
OrgChartArrangeSubordinates	1	1
OrgChartChangeStyle	0	1
OrgChartCopyCreate	1	1
OrgChartDataCompare	1	1
OrgChartDataExport	1	1
OrgChartDataImport	1	1
OrgChartDataOptionsDisplay	1	1
OrgChartFitToPage	1	1
OrgChartHorizontalCenter	1	1
OrgChartHorizontalGallery	1	1
OrgChartHorizontalLeft	1	1
OrgChartHorizontalLeftAlt	1	1
OrgChartHorizontalRight	1	1
OrgChartHorizontalRightAlt	1	1
OrgChartHorizontalStagger	1	1
OrgChartIncreaseHeight	0	1
OrgChartIncreaseWidth	0	1
OrgChartLayoutGallery	0	1
OrgChartLayoutSpacingChange	1	1
OrgChartPictureChange	0	1
OrgChartPictureDelete	1	1
OrgChartPictureHide	1	1
OrgChartPictureInsert	1	1
